=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2019.12.05 23:07:52 =~=~=~=~=~=~=~=~=~=~=~=
üCLEARDATA
time(milli),GSR,Volt
46237.86,80,338
46238.89,80,339
46239.91,80,339
46240.94,80,339
46241.96,80,338
46242.98,80,337
46244.01,80,336
46245.03,80,335
46246.05,80,333
46247.07,80,335
46248.10,80,336
46249.13,80,336
46250.15,80,338
46251.17,80,338
46252.20,80,337
46253.22,80,339
46254.25,80,338
46255.27,80,340
46256.30,80,341
46257.32,80,342
46258.34,80,342
46259.37,80,343
46260.39,80,342
46261.41,80,342
46262.44,80,342
46263.46,80,341
46264.49,80,340
46265.51,80,339
46266.53,80,337
46267.56,80,336
46268.58,80,335
46269.61,80,335
46270.63,80,335
46271.66,80,334
46272.68,80,335
46273.70,80,335
46274.73,80,337
46275.75,80,340
46276.78,80,344
46277.80,80,347
46278.82,80,349
46279.85,80,350
46280.87,81,351
46281.89,80,353
46282.92,80,352
46283.94,80,351
46284.97,80,350
46285.99,80,348
46287.01,81,344
46288.04,80,341
46289.06,80,338
46290.08,80,337
46291.11,80,337
46292.14,80,336
46293.16,80,336
46294.18,80,336
46295.21,80,337
46296.23,80,337
46297.26,79,340
46298.28,80,341
46299.30,80,343
46300.33,80,342
46301.35,80,342
46302.37,80,342
46303.40,80,341
46304.42,80,340
46305.45,80,339
46306.47,80,339
46307.50,80,338
46308.51,80,338
46309.54,80,338
46310.57,80,339
46311.59,80,341
46312.62,80,340
46313.64,80,342
46314.66,80,340
46315.69,80,341
46316.71,80,340
46317.73,80,340
46318.76,80,341
46319.78,80,342
46320.81,80,343
46321.83,80,344
46322.85,80,345
46323.88,80,346
46324.90,80,347
46325.93,80,348
46326.95,80,349
46327.98,80,349
46329.00,79,348
46330.02,80,345
46331.04,80,343
46332.07,81,340
46333.09,80,337
46334.12,80,335
46335.14,80,333
46336.17,80,331
46337.19,80,331
46338.21,80,330
46339.24,80,330
46340.26,80,334
46341.29,80,337
46342.31,80,341
46343.33,80,345
46344.36,80,348
46345.38,80,350
46346.41,80,351
46347.43,80,352
46348.46,80,353
46349.48,80,353
46350.50,80,353
46351.53,80,353
46352.55,80,353
46353.57,80,353
46354.60,80,353
46355.62,80,352
46356.65,80,351
46357.67,80,350
46358.69,80,350
46359.72,80,350
46360.74,80,350
46361.77,80,350
46362.79,80,351
46363.82,80,350
46364.84,80,350
46365.86,80,350
46366.89,80,351
46367.91,80,351
46368.94,80,352
46369.96,80,353
46370.98,80,354
46372.01,80,355
46373.03,80,356
46374.05,80,356
46375.07,80,355
46376.10,80,356
46377.13,80,356
46378.15,80,354
46379.17,80,355
46380.20,80,354
46381.22,80,356
46382.25,80,357
46383.27,80,357
46384.30,80,358
46385.32,80,356
46386.34,80,356
46387.37,80,355
46388.39,80,355
46389.41,80,355
46390.44,80,357
46391.46,80,360
46392.49,80,363
46393.51,80,366
46394.53,80,370
46395.56,80,374
46396.58,80,378
46397.61,80,381
46398.63,80,382
46399.66,80,382
46400.68,80,382
46401.70,80,382
46402.73,80,381
46403.75,80,380
46404.78,80,377
46405.80,80,376
46406.82,80,374
46407.85,80,373
46408.87,80,373
46409.89,80,373
46410.92,80,374
46411.94,80,375
46412.97,80,374
46413.99,80,372
46415.01,80,371
46416.04,80,370
46417.06,80,368
46418.08,80,369
46419.11,80,370
46420.14,80,372
46421.16,80,372
46422.18,80,373
46423.21,80,373
46424.23,80,371
46425.26,80,369
46426.28,80,368
46427.30,80,368
46428.33,79,367
46429.35,80,366
46430.37,80,365
46431.40,80,363
46432.42,80,361
46433.45,81,359
46434.47,80,357
46435.50,80,355
46436.51,80,354
46437.54,80,354
46438.57,80,353
46439.59,80,351
46440.62,80,350
46441.64,80,349
46442.66,80,348
46443.69,80,347
46444.71,80,348
46445.73,80,348
46446.76,80,348
46447.78,80,348
46448.81,80,347
46449.83,81,348
46450.85,81,347
46451.88,81,348
46452.90,80,349
46453.93,80,349
46454.95,80,349
46455.98,80,348
46457.00,80,346
46458.02,80,345
46459.04,80,342
46460.07,80,341
46461.09,80,340
46462.12,80,339
46463.14,80,338
46464.17,80,338
46465.19,80,338
46466.21,80,341
46467.24,80,342
46468.26,80,344
46469.29,80,347
46470.31,80,348
46471.33,80,349
46472.36,80,350
46473.38,80,351
46474.41,80,352
46475.43,80,353
46476.46,80,355
46477.48,80,356
46478.50,80,356
46479.53,80,354
46480.55,80,352
46481.57,80,349
46482.60,80,346
46483.62,80,343
46484.65,80,339
46485.67,80,337
46486.69,80,335
46487.72,80,333
46488.74,80,330
46489.77,80,328
46490.79,80,325
46491.82,80,324
46492.84,80,322
46493.86,80,323
46494.89,80,323
46495.91,80,325
46496.94,80,326
46497.96,80,328
46498.98,80,330
46500.01,80,332
46501.03,80,336
46502.05,80,341
46503.07,80,348
46504.10,80,357
46505.13,80,368
46506.15,80,381
46507.17,80,396
46508.20,80,412
46509.22,80,427
46510.25,80,445
46511.27,80,461
46512.30,80,480
46513.32,80,499
46514.34,80,517
46515.37,80,534
46516.39,80,549
46517.41,80,563
46518.44,81,574
46519.46,80,583
46520.49,81,588
46521.51,80,590
46522.53,80,589
46523.56,81,585
46524.58,80,578
46525.61,80,567
46526.63,80,552
46527.66,81,533
46528.68,81,511
46529.70,80,488
46530.73,81,464
46531.75,81,440
46532.78,81,417
46533.80,81,394
46534.82,81,374
46535.85,81,359
46536.87,81,345
46537.89,81,335
46538.92,81,327
46539.94,81,319
46540.97,81,313
46541.99,81,307
46543.01,82,302
46544.04,81,298
46545.06,81,296
46546.08,81,295
46547.11,81,297
46548.14,81,297
46549.16,81,298
46550.18,80,298
46551.21,81,299
46552.23,80,300
46553.26,80,302
46554.28,80,303
46555.30,81,305
46556.33,80,306
46557.35,81,309
46558.37,80,309
46559.40,80,312
46560.42,80,313
46561.45,81,316
46562.47,81,319
46563.50,80,322
46564.51,80,325
46565.54,80,329
46566.57,80,332
46567.59,81,335
46568.62,80,337
46569.64,80,341
46570.66,80,346
46571.69,80,352
46572.71,80,356
46573.73,80,360
46574.76,80,361
46575.78,80,361
46576.81,80,359
46577.83,81,358
46578.85,81,358
46579.88,81,359
46580.90,81,361
46581.93,80,362
46582.95,80,363
46583.98,81,363
46585.00,80,365
46586.02,81,366
46587.04,81,367
46588.07,81,368
46589.09,80,368
46590.12,81,367
46591.14,80,364
46592.17,80,362
46593.19,80,360
46594.21,81,359
46595.24,80,359
46596.26,81,358
46597.29,80,359
46598.31,80,359
46599.33,80,359
46600.36,80,360
46601.38,81,360
46602.41,81,362
46603.43,81,363
46604.46,81,365
46605.48,80,365
46606.50,81,365
46607.53,80,365
46608.55,80,365
46609.57,81,365
46610.60,80,365
46611.62,81,366
46612.65,80,367
46613.67,81,367
46614.69,80,367
46615.72,80,366
46616.74,80,365
46617.77,80,365
46618.79,80,363
46619.82,81,362
46620.84,80,361
46621.86,81,361
46622.89,80,362
46623.91,80,361
46624.94,80,360
46625.96,80,359
46626.98,81,360
46628.01,80,362
46629.03,81,363
46630.05,81,363
46631.07,81,362
46632.10,80,362
46633.13,80,362
46634.15,80,363
46635.17,81,364
46636.20,81,365
46637.22,80,367
46638.25,80,368
46639.27,80,371
46640.30,80,372
46641.32,80,374
46642.34,80,374
46643.37,80,375
46644.39,80,378
46645.41,81,380
46646.44,81,382
46647.46,81,384
46648.49,80,383
46649.51,81,381
46650.53,81,379
46651.56,81,377
46652.58,81,376
46653.61,80,374
46654.63,80,373
46655.66,80,374
46656.68,80,374
46657.70,80,374
46658.73,80,374
46659.75,80,373
46660.78,80,373
46661.80,81,374
46662.82,80,374
46663.85,80,375
46664.87,81,376
46665.89,81,379
46666.92,81,380
46667.94,81,380
46668.97,81,382
46669.99,81,382
46671.01,81,383
46672.04,81,383
46673.06,81,383
46674.08,81,382
46675.11,81,381
46676.14,81,380
46677.16,81,379
46678.18,80,378
46679.21,81,379
46680.23,80,379
46681.26,80,379
46682.28,81,381
46683.30,80,384
46684.33,80,387
46685.35,80,389
46686.37,80,390
46687.40,81,392
46688.42,81,394
46689.45,81,394
46690.47,81,396
46691.50,81,397
46692.51,80,398
46693.54,81,399
46694.57,81,400
46695.59,81,402
46696.62,81,403
46697.64,80,404
46698.66,81,405
46699.69,80,405
46700.71,80,405
46701.73,80,403
46702.76,80,401
46703.78,80,400
46704.81,81,398
46705.83,81,397
46706.85,81,399
46707.88,81,399
46708.90,81,400
46709.93,81,403
46710.95,81,404
46711.98,81,406
46713.00,81,407
46714.02,81,408
46715.04,81,409
46716.07,81,410
46717.09,81,411
46718.12,81,413
46719.14,81,416
46720.17,81,419
46721.19,81,421
46722.21,81,423
46723.24,81,424
46724.26,81,424
46725.29,81,422
46726.31,81,422
46727.33,80,422
46728.36,81,424
46729.38,81,425
46730.41,81,426
46731.43,81,429
46732.46,81,429
46733.48,81,431
46734.50,81,430
46735.53,81,428
46736.55,82,426
46737.57,81,423
46738.60,80,420
46739.62,80,417
46740.65,80,413
46741.67,81,411
46742.69,81,408
46743.72,81,406
46744.74,81,404
46745.77,81,402
46746.79,80,400
46747.82,81,400
46748.84,81,400
46749.86,81,401
46750.89,81,401
46751.91,81,400
46752.94,81,401
46753.96,81,402
46754.98,81,401
46756.01,80,400
46757.03,81,399
46758.05,82,396
46759.07,81,395
46760.10,81,393
46761.13,81,391
46762.15,80,389
46763.17,81,388
46764.20,81,386
46765.22,81,384
46766.25,81,382
46767.27,81,380
46768.30,80,377
46769.32,81,373
46770.34,81,370
46771.37,81,365
46772.39,81,360
46773.41,81,355
46774.44,81,349
46775.46,82,346
46776.49,81,345
46777.51,81,347
46778.53,81,350
46779.56,81,353
46780.58,82,354
46781.61,81,354
46782.63,81,352
46783.66,81,351
46784.68,81,350
46785.70,81,348
46786.73,80,347
46787.75,81,346
46788.78,81,345
46789.80,81,342
46790.82,81,341
46791.85,81,340
46792.87,81,339
46793.89,81,338
46794.92,81,338
46795.94,81,336
46796.97,81,335
46797.99,81,333
46799.01,81,333
46800.04,81,333
46801.06,81,334
46802.08,81,335
46803.11,81,336
46804.14,80,337
46805.16,81,338
46806.18,81,339
46807.21,81,338
46808.23,81,337
46809.26,81,336
46810.28,81,336
46811.30,81,335
46812.33,81,333
46813.35,80,334
46814.37,81,333
46815.40,81,332
46816.42,81,332
46817.45,81,331
46818.47,81,332
46819.50,80,334
46820.51,81,335
46821.54,80,335
46822.57,81,334
46823.59,81,333
46824.62,81,331
46825.64,80,329
46826.66,80,328
46827.69,80,328
46828.71,80,328
46829.73,81,329
46830.76,81,330
46831.78,80,331
46832.81,81,331
46833.83,81,332
46834.85,81,332
46835.88,81,330
46836.90,81,328
46837.93,81,325
46838.95,80,324
46839.98,81,321
46841.00,80,320
46842.02,80,320
46843.04,81,321
46844.07,81,321
46845.09,81,322
46846.12,81,324
46847.14,81,325
46848.17,81,326
46849.19,80,327
46850.21,80,328
46851.24,80,328
46852.26,80,327
46853.29,80,326
46854.31,80,326
46855.33,80,328
46856.36,81,328
46857.38,80,331
46858.41,81,332
46859.43,81,333
46860.46,81,333
46861.48,80,331
46862.50,81,330
46863.53,80,329
46864.55,80,330
46865.57,81,331
46866.60,80,332
46867.62,80,333
46868.65,80,334
46869.67,81,335
46870.69,80,336
46871.72,80,336
46872.74,80,335
46873.77,80,333
46874.79,80,331
46875.82,80,329
46876.84,80,327
46877.86,81,325
46878.89,80,325
46879.91,80,326
46880.94,81,327
46881.96,80,328
46882.98,80,328
46884.01,80,330
46885.03,81,331
46886.05,81,333
46887.07,80,336
46888.10,81,338
46889.13,81,340
46890.15,80,342
46891.17,80,344
46892.20,80,345
46893.22,80,344
46894.25,80,343
46895.27,80,342
46896.30,80,341
46897.32,80,340
46898.34,80,339
46899.37,80,339
46900.39,81,339
46901.41,81,339
46902.44,81,338
46903.46,80,336
46904.49,81,338
46905.51,80,337
46906.53,81,338
46907.56,80,337
46908.58,80,337
46909.61,80,336
46910.63,80,335
46911.66,80,334
46912.68,80,333
46913.70,80,333
46914.73,80,332
46915.75,80,332
46916.78,80,333
46917.80,80,333
46918.82,80,334
46919.85,80,334
46920.87,80,336
46921.89,80,337
46922.92,80,339
46923.94,80,340
46924.97,80,340
46925.99,80,340
46927.01,80,339
46928.04,80,338
46929.06,80,337
46930.08,80,336
46931.11,80,334
46932.14,80,332
46933.16,80,329
46934.18,80,326
46935.21,80,324
46936.23,80,325
46937.26,80,327
46938.28,80,330
46939.30,80,333
46940.33,80,336
46941.35,80,339
46942.37,80,342
46943.40,80,343
46944.42,80,344
46945.45,81,343
46946.47,81,342
46947.50,80,343
46948.51,80,341
46949.54,80,342
46950.57,80,344
46951.59,80,346
46952.62,80,347
46953.64,80,349
46954.66,80,350
46955.69,80,350
46956.71,80,350
46957.73,80,349
46958.76,80,349
46959.78,80,347
46960.81,80,346
46961.83,80,345
46962.85,80,343
46963.88,80,340
46964.90,80,338
46965.93,80,338
46966.95,80,339
46967.98,80,341
46969.00,81,343
46970.02,80,344
46971.04,80,345
46972.07,81,344
46973.09,80,345
46974.12,80,345
46975.14,80,346
46976.17,80,347
46977.19,80,348
46978.21,80,348
46979.24,80,348
46980.26,80,347
46981.29,80,347
46982.31,81,347
46983.34,80,348
46984.37,80,350
46985.39,80,351
46986.41,80,352
46987.44,80,353
46988.46,81,354
46989.49,80,354
46990.51,80,355
46991.53,80,357
46992.56,80,359
46993.58,80,359
46994.61,80,359
46995.63,80,358
46996.66,80,356
46997.68,80,354
46998.70,80,350
46999.73,80,347
47000.75,80,344
47001.78,80,341
47002.80,81,339
47003.82,80,337
47004.85,81,337
47005.87,80,339
47006.89,80,341
47007.92,80,344
47008.94,80,347
47009.97,80,349
47010.99,80,351
47012.01,80,352
47013.04,81,350
47014.05,80,350
47015.07,80,349
47016.10,80,348
47017.13,80,349
47018.15,80,350
47019.17,80,350
47020.20,80,351
47021.22,80,350
47022.25,80,350
47023.27,80,350
47024.30,80,350
47025.32,80,349
47026.34,80,349
47027.37,80,348
47028.39,80,346
47029.41,80,344
47030.44,80,342
47031.46,80,340
47032.49,80,336
47033.51,80,336
47034.53,81,335
47035.56,81,338
47036.58,80,340
47037.61,80,343
47038.64,80,346
47039.66,80,347
47040.69,80,348
47041.71,80,349
47042.73,80,349
47043.76,80,350
47044.78,80,351
47045.81,80,351
47046.83,81,352
47047.85,80,353
47048.88,80,354
47049.90,80,355
47050.93,80,355
47051.95,80,354
47052.98,80,354
47054.00,80,354
47055.01,80,353
47056.04,80,353
47057.06,80,352
47058.08,80,351
47059.11,80,351
47060.14,80,349
47061.16,80,348
47062.18,80,345
47063.21,80,342
47064.23,80,339
47065.26,80,338
47066.28,80,339
47067.30,80,341
47068.33,80,343
47069.35,80,345
47070.37,80,348
47071.40,80,350
47072.42,80,351
47073.45,80,353
47074.47,80,354
47075.50,80,355
47076.51,80,355
47077.54,80,355
47078.57,80,356
47079.59,80,356
47080.62,80,357
47081.64,80,357
47082.66,80,356
47083.69,80,356
47084.71,80,356
47085.73,80,357
47086.76,80,358
47087.78,80,357
47088.81,80,356
47089.83,80,355
47090.85,80,354
47091.88,80,353
47092.90,80,352
47093.93,80,351
47094.95,80,351
47095.98,80,351
47097.00,80,352
47098.02,80,354
47099.04,80,354
47100.07,80,353
47101.09,80,351
47102.12,80,348
47103.14,80,347
47104.17,80,347
47105.19,80,348
47106.21,80,351
47107.24,80,353
47108.26,80,356
47109.29,80,359
47110.31,81,361
47111.34,80,362
47112.37,80,363
47113.39,80,365
47114.41,80,367
47115.44,80,369
47116.46,80,371
47117.49,80,373
47118.51,80,374
47119.53,80,375
47120.56,80,375
47121.58,80,376
47122.61,80,376
47123.63,80,376
47124.66,80,375
47125.68,80,375
47126.70,80,375
47127.73,80,374
47128.75,80,374
47129.78,80,373
47130.80,81,374
47131.82,80,375
47132.85,80,376
47133.87,80,376
47134.89,80,376
47135.92,80,376
47136.94,80,376
47137.97,80,375
47138.99,80,374
47140.01,80,373
47141.04,80,372
47142.05,80,371
47143.07,80,371
47144.10,80,370
47145.13,80,371
47146.15,80,371
47147.17,80,370
47148.20,80,369
47149.22,80,369
47150.25,80,368
47151.27,80,366
47152.30,80,365
47153.32,80,365
47154.34,80,365
47155.37,80,365
47156.39,80,364
47157.41,80,362
47158.44,80,360
47159.46,80,357
47160.49,80,357
47161.51,81,356
47162.53,80,354
47163.56,80,353
47164.58,80,354
47165.61,80,352
47166.63,80,351
47167.66,80,349
47168.68,80,348
47169.70,80,345
47170.73,80,342
47171.75,80,341
47172.78,80,340
47173.80,80,342
47174.82,80,345
47175.85,80,347
47176.87,80,348
47177.89,80,349
47178.92,80,350
47179.94,80,350
47180.97,80,351
47181.99,80,350
47183.01,80,351
47184.04,80,351
47185.06,81,350
47186.08,80,350
47187.11,80,350
47188.14,81,350
47189.16,80,349
47190.18,80,348
47191.21,80,346
47192.23,80,345
47193.26,81,345
47194.28,80,345
47195.30,80,346
47196.33,80,346
47197.35,80,346
47198.37,80,345
47199.40,81,344
47200.42,80,344
47201.45,80,344
47202.47,80,346
47203.50,80,347
47204.51,80,349
47205.54,80,351
47206.57,80,351
47207.59,80,354
47208.62,80,353
47209.64,80,352
47210.66,80,350
47211.69,80,348
47212.71,80,345
47213.73,80,341
47214.76,80,339
47215.78,80,335
47216.81,81,332
47217.83,80,330
47218.85,80,327
47219.88,80,325
47220.90,80,323
47221.93,80,323
47222.95,80,325
47223.98,80,328
47225.00,80,330
47226.02,80,333
47227.04,80,336
47228.07,81,340
47229.09,81,345
47230.12,81,353
47231.14,80,362
47232.17,80,375
47233.19,80,388
47234.21,80,403
47235.24,80,418
47236.26,80,433
47237.29,80,449
47238.31,80,465
47239.33,80,481
47240.36,80,496
47241.38,80,512
47242.41,80,528
47243.43,80,543
47244.46,80,556
47245.48,81,566
47246.50,81,576
47247.53,81,583
47248.55,80,588
47249.57,81,591
47250.60,81,590
47251.62,81,590
47252.65,80,584
47253.67,81,573
47254.69,81,557
47255.72,81,536
47256.74,81,512
47257.77,81,487
47258.79,81,461
47259.82,81,434
47260.84,81,410
47261.86,81,387
47262.89,81,367
47263.91,81,349
47264.94,81,336
47265.96,81,325
47266.98,81,316
47268.01,81,313
47269.03,81,309
47270.05,81,308
47271.07,81,307
47272.10,81,305
47273.13,81,306
47274.15,81,306
47275.17,81,306
47276.20,81,306
47277.22,81,306
47278.25,80,307
47279.27,81,308
47280.30,80,310
47281.32,80,313
47282.34,81,317
47283.37,80,321
47284.39,80,325
47285.41,81,330
47286.44,81,334
47287.46,81,338
47288.49,81,341
47289.51,81,345
47290.53,81,347
47291.56,80,350
47292.58,81,352
47293.61,81,354
47294.63,81,357
47295.66,80,360
47296.68,81,362
47297.70,80,365
47298.73,81,365
47299.75,80,363
47300.78,81,362
47301.80,81,359
47302.82,81,356
47303.85,81,355
47304.87,81,356
47305.89,81,359
47306.92,80,362
47307.94,80,365
47308.97,81,367
47309.99,81,369
47311.01,81,367
47312.04,81,367
47313.06,81,366
47314.08,81,366
47315.11,80,365
47316.14,80,363
47317.16,81,363
47318.18,81,362
47319.21,81,361
47320.23,81,359
47321.26,80,358
47322.28,81,358
47323.30,80,358
47324.33,81,359
47325.35,80,361
47326.37,80,363
47327.40,81,364
47328.42,81,366
47329.45,81,366
47330.47,81,365
47331.50,81,363
47332.51,81,362
47333.54,81,362
47334.57,81,360
47335.59,81,360
47336.62,80,361
47337.64,80,361
47338.66,81,362
47339.69,81,362
47340.71,81,363
47341.73,80,364
47342.76,80,364
47343.78,81,365
47344.81,81,366
47345.83,80,368
47346.85,80,370
47347.88,81,370
47348.90,80,369
47349.93,81,368
47350.95,80,368
47351.98,80,368
47353.00,80,367
47354.02,81,367
47355.04,81,367
47356.07,81,366
47357.09,81,366
47358.12,81,364
47359.14,80,362
47360.17,81,361
47361.19,80,361
47362.21,81,361
47363.24,81,362
47364.26,81,365
47365.29,80,367
47366.31,80,370
47367.33,80,372
47368.36,80,373
47369.38,80,374
47370.41,81,375
47371.43,81,377
47372.46,81,378
47373.48,81,378
47374.50,81,378
47375.53,81,377
47376.55,81,374
47377.57,80,375
47378.60,81,373
47379.62,81,373
47380.65,81,373
47381.67,81,374
47382.69,80,375
47383.72,80,376
47384.74,80,377
47385.77,80,376
47386.79,80,376
47387.82,81,374
47388.84,81,373
47389.86,81,372
47390.89,81,371
47391.91,80,371
47392.94,81,371
47393.96,81,372
47394.98,81,372
47396.01,81,373
47397.03,81,374
47398.05,81,375
47399.07,81,376
47400.10,81,377
47401.13,80,378
47402.15,81,378
47403.17,80,381
47404.20,80,384
47405.22,80,386
47406.25,80,389
47407.27,81,392
47408.30,81,395
47409.32,81,398
47410.34,81,400
47411.37,80,401
47412.39,80,400
47413.41,81,398
47414.44,81,396
47415.46,81,394
47416.49,81,393
47417.51,81,393
47418.53,81,394
47419.56,81,395
47420.58,80,397
47421.61,81,399
47422.63,81,400
47423.66,81,401
47424.68,81,401
47425.70,80,400
47426.73,81,401
47427.75,81,402
47428.78,81,401
47429.80,81,403
47430.82,81,403
47431.85,81,403
47432.87,81,402
47433.89,81,403
47434.92,80,405
47435.94,81,407
47436.97,81,410
47437.99,81,412
47439.01,81,414
47440.04,81,416
47441.06,81,416
47442.08,81,418
47443.11,81,418
47444.14,81,418
47445.16,81,419
47446.18,81,420
47447.21,81,420
47448.23,81,421
47449.26,81,422
47450.28,80,423
47451.30,80,423
47452.33,81,423
47453.35,81,423
47454.37,81,422
47455.40,81,422
47456.42,81,421
47457.45,81,422
47458.47,81,422
47459.50,81,422
47460.51,81,422
47461.54,81,421
47462.57,81,420
47463.59,81,417
47464.62,81,417
47465.64,81,415
47466.66,81,413
47467.69,81,413
47468.71,81,413
47469.73,81,413
47470.76,81,412
47471.78,81,410
47472.81,81,411
47473.83,81,411
47474.85,82,410
47475.88,81,410
47476.90,81,410
47477.93,81,410
47478.95,81,410
47479.98,81,410
47481.00,80,410
47482.02,81,408
47483.04,81,408
47484.07,81,407
47485.09,81,404
47486.12,81,400
47487.14,81,396
47488.17,81,391
47489.19,81,387
47490.21,81,384
47491.24,81,380
47492.26,81,378
47493.29,82,378
47494.31,81,378
47495.34,81,379
47496.37,81,380
47497.39,81,377
47498.41,82,374
47499.44,81,370
47500.46,81,366
47501.49,81,362
47502.51,81,360
47503.53,82,358
47504.56,81,356
47505.58,81,354
47506.61,81,352
47507.63,81,349
47508.66,81,346
47509.68,81,344
47510.70,81,341
47511.73,81,337
47512.75,81,334
47513.78,81,330
47514.80,81,327
47515.82,81,325
47516.85,81,325
47517.87,81,327
47518.89,81,329
47519.92,81,331
47520.94,81,333
47521.97,81,334
47522.99,81,335
47524.01,81,336
47525.04,81,336
47526.05,81,335
47527.07,81,335
47528.10,81,334
47529.13,81,331
47530.15,81,330
47531.17,81,328
47532.20,81,324
47533.22,81,321
47534.25,81,318
47535.27,81,315
47536.30,80,312
47537.32,81,312
47538.34,81,313
47539.37,81,315
47540.39,80,318
47541.41,81,321
47542.44,81,324
47543.46,81,325
47544.49,81,326
47545.51,81,326
47546.53,81,326
47547.56,81,325
47548.58,81,325
47549.61,81,326
47550.63,80,325
47551.66,81,325
47552.68,81,324
47553.70,80,323
47554.73,81,324
47555.75,80,325
47556.78,80,326
47557.80,81,326
47558.82,81,328
47559.85,81,328
47560.87,81,327
47561.89,81,326
47562.92,81,324
47563.94,81,322
47564.97,81,319
47565.99,80,316
47567.01,81,316
47568.04,81,317
47569.06,80,320
47570.08,80,323
47571.11,81,327
47572.14,81,328
47573.16,81,328
47574.18,80,329
47575.21,81,329
47576.23,81,328
47577.26,81,328
47578.28,80,326
47579.30,80,327
47580.33,80,327
47581.35,80,327
47582.37,80,327
47583.40,80,327
47584.42,81,326
47585.45,80,326
47586.47,80,326
47587.50,81,326
47588.51,81,325
47589.54,80,325
47590.57,80,325
47591.59,80,326
47592.62,80,326
47593.64,80,328
47594.66,81,327
47595.69,80,326
47596.71,80,325
47597.73,80,322
47598.76,80,322
47599.78,80,322
47600.81,81,322
47601.83,81,324
47602.85,80,325
47603.88,81,326
47604.90,81,328
47605.93,80,329
47606.95,80,329
47607.98,80,330
47609.00,81,329
47610.02,80,326
47611.04,81,323
47612.07,81,321
47613.09,80,320
47614.12,80,320
47615.14,80,320
47616.17,80,320
47617.19,81,320
47618.21,81,321
47619.24,80,322
47620.26,80,324
47621.29,80,325
47622.31,80,326
47623.33,80,325
47624.36,80,323
47625.38,80,321
47626.41,80,321
47627.43,81,321
47628.46,80,322
47629.48,80,324
47630.50,80,326
47631.53,80,329
47632.55,80,331
47633.57,81,331
47634.60,80,330
47635.62,80,326
47636.65,80,327
47637.67,80,327
47638.69,80,329
47639.72,80,331
47640.74,80,333
47641.77,80,335
47642.79,80,336
47643.82,80,336
47644.84,80,338
47645.86,80,338
47646.89,80,338
47647.91,80,338
47648.94,80,337
47649.96,80,336
47650.98,80,335
47652.01,80,334
47653.03,80,333
47654.05,80,333
47655.07,80,333
47656.10,81,335
47657.13,80,335
47658.15,80,333
47659.17,80,333
47660.20,80,332
47661.22,80,332
47662.25,80,333
47663.27,80,333
47664.30,80,334
47665.32,80,333
47666.34,80,334
47667.37,80,333
47668.39,80,333
47669.41,80,333
47670.44,80,335
47671.46,80,336
47672.49,80,337
47673.51,80,339
47674.53,80,340
47675.56,80,341
47676.58,80,341
47677.61,80,340
47678.63,80,339
47679.66,80,336
47680.68,80,335
47681.70,80,332
47682.73,80,331
47683.75,80,330
47684.78,80,331
47685.80,80,333
47686.82,80,334
47687.85,80,337
47688.87,80,340
47689.89,80,342
47690.92,80,343
47691.94,80,344
47692.97,80,344
47693.99,80,344
47695.01,80,343
47696.04,80,342
47697.06,80,342
47698.08,81,341
47699.11,80,342
47700.14,80,341
47701.16,80,341
47702.18,80,340
47703.21,80,340
47704.23,80,340
47705.26,80,338
47706.28,80,340
47707.30,80,340
47708.33,80,342
47709.35,80,342
47710.37,80,342
47711.40,80,342
47712.42,80,341
47713.45,80,340
47714.47,80,340
47715.50,80,341
47716.51,80,343
47717.54,80,346
47718.57,80,349
47719.59,80,351
47720.62,80,352
47721.64,80,353
47722.66,80,353
47723.69,80,351
47724.71,80,350
47725.73,80,348
47726.76,80,345
47727.78,80,344
47728.81,80,343
47729.83,80,342
47730.85,80,343
47731.88,80,345
47732.90,80,346
47733.93,80,346
47734.95,80,345
47735.98,80,345
47737.00,80,344
47738.02,80,345
47739.04,80,344
47740.07,80,345
47741.09,80,344
47742.12,80,344
47743.14,80,341
47744.17,80,339
47745.19,80,336
47746.21,80,336
47747.24,80,336
47748.26,80,334
47749.29,80,333
47750.31,80,334
47751.34,80,335
47752.37,80,336
47753.39,80,337
47754.41,80,336
47755.44,80,333
47756.46,80,333
47757.49,80,331
47758.51,80,330
47759.53,80,328
47760.56,80,331
47761.58,80,334
47762.61,80,339
47763.63,80,342
47764.66,80,344
47765.68,80,346
47766.70,80,347
47767.73,80,348
47768.75,80,349
47769.78,80,349
47770.80,80,349
47771.82,80,349
47772.85,80,348
47773.87,80,347
47774.89,80,347
47775.92,80,347
47776.94,80,346
47777.97,80,346
47778.99,80,346
47780.01,80,346
47781.04,80,346
47782.05,80,346
47783.07,80,345
47784.10,80,344
47785.13,80,344
47786.15,80,345
47787.17,80,345
47788.20,80,348
47789.22,80,348
47790.25,80,349
47791.27,80,349
47792.30,80,348
47793.32,80,348
47794.34,80,348
47795.37,80,348
47796.39,80,349
47797.41,81,349
47798.44,80,347
47799.46,80,346
47800.49,80,345
47801.51,80,343
47802.53,80,342
47803.56,80,342
47804.58,80,341
47805.61,80,341
47806.64,80,340
47807.66,80,341
47808.69,80,341
47809.71,80,342
47810.73,80,344
47811.76,80,346
47812.78,80,348
47813.81,80,349
47814.83,80,351
47815.85,80,352
47816.88,80,351
47817.90,80,350
47818.93,80,350
