time,gsr,ecg
3247.27,339,389
3248.29,339,390
3249.32,339,392
3250.34,340,393
3251.36,340,392
3252.39,340,390
3253.42,340,388
3254.44,339,384
3255.46,340,382
3256.49,340,380
3257.51,340,380
3258.53,340,383
3259.56,339,387
3260.58,340,393
3261.61,339,397
3262.63,339,402
3263.65,339,404
3264.68,339,405
3265.7,340,407
3266.73,340,407
3267.75,340,409
3268.77,340,409
3269.8,340,407
3270.82,340,405
3271.84,340,403
3272.87,340,399
3273.9,340,398
3274.92,340,397
3275.94,340,397
3276.97,340,398
3277.99,340,401
3279.02,340,404
3280.04,340,406
3281.06,340,407
3282.09,340,409
3283.11,340,410
3284.13,340,411
3285.16,340,412
3286.18,340,413
3287.21,340,412
3288.23,340,414
3289.25,340,416
3290.28,340,418
3291.3,340,422
3292.33,340,425
3293.35,340,428
3294.37,340,430
3295.4,340,431
3296.42,340,431
3297.44,340,431
3298.47,340,432
3299.5,340,433
3300.52,340,434
3301.54,340,434
3302.56,340,434
3303.59,340,434
3304.62,340,435
3305.64,340,435
3306.66,340,437
3307.68,340,440
3308.71,340,440
3309.73,340,440
3310.76,340,441
3311.78,340,440
3312.81,340,441
3313.83,340,440
3314.85,340,439
3315.88,341,436
3316.9,340,434
3317.93,340,434
3318.95,340,434
3319.98,340,436
3321,340,435
3322.02,340,435
3323.05,340,433
3324.07,340,430
3325.1,340,429
3326.12,340,428
3327.14,340,426
3328.16,340,426
3329.19,340,424
3330.22,340,421
3331.24,341,419
3332.26,341,416
3333.28,341,416
3334.31,340,416
3335.34,340,415
3336.36,340,416
3337.38,340,414
3338.41,340,414
3339.43,340,411
3340.45,340,407
3341.48,340,405
3342.5,341,403
3343.53,340,400
3344.55,340,397
3345.57,341,393
3346.6,340,390
3347.62,341,386
3348.64,340,381
3349.67,340,381
3350.69,340,380
3351.72,341,378
3352.74,340,376
3353.76,340,373
3354.79,341,369
3355.82,341,367
3356.84,341,364
3357.86,340,364
3358.89,340,363
3359.91,341,362
3360.93,341,362
3361.96,341,359
3362.98,341,357
3364.01,341,354
3365.03,340,352
3366.06,341,350
3367.08,341,348
3368.1,340,345
3369.13,340,343
3370.15,341,339
3371.17,340,336
3372.2,340,334
3373.22,340,333
3374.24,341,335
3375.27,341,338
3376.29,341,342
3377.32,340,344
3378.34,340,344
3379.36,341,344
3380.39,340,342
3381.42,341,343
3382.44,340,344
3383.46,341,344
3384.49,340,342
3385.51,340,342
3386.53,340,341
3387.56,340,341
3388.58,341,339
3389.61,341,338
3390.63,341,336
3391.65,341,334
3392.68,341,332
3393.7,340,331
3394.73,340,329
3395.75,341,327
3396.77,341,325
3397.8,340,321
3398.82,341,317
3399.84,341,316
3400.87,340,317
3401.9,341,319
3402.92,340,322
3403.94,341,323
3404.97,340,326
3405.99,340,326
3407.02,341,327
3408.04,340,327
3409.06,341,328
3410.09,341,328
3411.11,340,330
3412.14,340,330
3413.16,341,330
3414.18,341,329
3415.21,340,327
3416.23,341,324
3417.25,341,320
3418.28,341,318
3419.3,340,314
3420.33,341,312
3421.35,341,311
3422.37,341,311
3423.4,340,314
3424.42,341,318
3425.44,341,320
3426.47,341,322
3427.5,341,324
3428.52,340,324
3429.54,341,324
3430.56,340,324
3431.59,341,324
3432.62,340,325
3433.64,340,325
3434.66,341,324
3435.68,341,324
3436.71,341,323
3437.73,340,321
3438.76,341,319
3439.78,340,320
3440.81,341,319
3441.83,340,320
3442.85,341,322
3443.88,341,325
3444.9,340,324
3445.93,340,325
3446.95,341,325
3447.98,340,325
3449,340,328
3450.02,340,330
3451.05,341,332
3452.07,341,334
3453.1,340,334
3454.12,341,335
3455.14,341,335
3456.16,341,335
3457.19,340,335
3458.22,341,333
3459.24,341,332
3460.26,341,330
3461.28,341,328
3462.31,341,326
3463.34,341,322
3464.36,341,322
3465.38,341,320
3466.41,341,318
3467.43,341,318
3468.45,340,317
3469.48,341,320
3470.5,341,324
3471.53,341,330
3472.55,340,334
3473.57,340,336
3474.6,341,338
3475.62,340,338
3476.64,341,337
3477.67,340,335
3478.69,341,334
3479.72,341,333
3480.74,341,332
3481.76,341,330
3482.79,340,330
3483.82,341,330
3484.84,341,331
3485.86,341,331
3486.89,341,335
3487.91,341,336
3488.93,341,337
3489.96,341,337
3490.98,341,336
3492.01,341,337
3493.03,341,336
3494.06,341,336
3495.08,341,335
3496.1,341,333
3497.13,341,334
3498.15,341,335
3499.17,341,335
3500.2,341,334
3501.22,341,334
3502.24,341,334
3503.27,341,336
3504.29,341,338
3505.32,341,338
3506.34,341,339
3507.36,340,341
3508.39,341,341
3509.42,341,342
3510.44,341,341
3511.46,341,339
3512.5,341,337
3513.51,341,334
3514.53,341,330
3515.56,341,327
3516.58,341,326
3517.61,341,328
3518.63,341,331
3519.65,341,335
3520.68,341,338
3521.7,341,342
3522.73,341,345
3523.75,341,346
3524.77,341,348
3525.8,341,348
3526.82,341,346
3527.84,342,346
3528.87,341,344
3529.9,341,341
3530.92,341,340
3531.94,341,337
3532.97,341,335
3533.99,341,334
3535.02,341,333
3536.04,341,334
3537.06,341,333
3538.09,341,333
3539.11,341,334
3540.14,341,336
3541.16,341,337
3542.18,341,338
3543.21,341,339
3544.23,341,339
3545.25,341,338
3546.28,341,337
3547.3,341,337
3548.33,341,337
3549.35,341,337
3550.37,341,337
3551.4,341,336
3552.42,341,334
3553.44,341,334
3554.47,341,334
3555.5,341,335
3556.52,341,336
3557.54,341,338
3558.56,341,340
3559.59,341,343
3560.62,342,346
3561.64,341,349
3562.66,341,351
3563.68,341,354
3564.71,341,355
3565.73,341,356
3566.76,341,356
3567.78,341,356
3568.81,341,354
3569.83,342,353
3570.85,341,353
3571.88,341,352
3572.9,341,350
3573.93,341,347
3574.95,341,345
3575.98,341,343
3577,341,342
3578.02,341,344
3579.05,341,345
3580.07,341,350
3581.1,341,354
3582.12,341,359
3583.14,341,363
3584.16,341,366
3585.19,341,367
3586.22,341,368
3587.24,341,369
3588.26,342,369
3589.28,341,369
3590.31,341,370
3591.34,341,370
3592.36,342,370
3593.38,342,371
3594.41,342,370
3595.43,342,370
3596.45,341,370
3597.48,342,370
3598.5,342,368
3599.53,342,370
3600.55,342,370
3601.57,342,371
3602.6,341,372
3603.62,342,371
3604.64,341,370
3605.67,341,368
3606.69,342,366
3607.72,342,364
3608.74,342,362
3609.76,341,361
3610.79,342,358
3611.82,341,356
3612.84,342,352
3613.86,341,349
3614.89,342,345
3615.91,342,344
3616.93,342,347
3617.96,342,351
3618.98,341,355
3620.01,341,360
3621.03,342,365
3622.06,341,368
3623.08,341,370
3624.1,341,370
3625.13,342,370
3626.15,342,370
3627.17,342,369
3628.2,342,367
3629.22,342,366
3630.24,342,364
3631.27,342,362
3632.29,342,359
3633.32,342,357
3634.34,342,353
3635.36,342,350
3636.39,342,348
3637.42,342,346
3638.44,342,344
3639.46,341,342
3640.49,342,340
3641.51,342,338
3642.53,342,336
3643.56,342,336
3644.58,342,337
3645.61,342,339
3646.63,342,341
3647.65,342,344
3648.68,342,345
3649.7,342,346
3650.73,342,347
3651.75,342,347
3652.77,342,346
3653.8,342,345
3654.82,342,342
3655.84,342,341
3656.87,341,341
3657.9,342,340
3658.92,342,340
3659.94,343,341
3660.97,342,342
3661.99,342,344
3663.02,341,345
3664.04,342,344
3665.06,342,345
3666.09,342,345
3667.11,342,344
3668.14,342,343
3669.16,342,343
3670.18,342,343
3671.21,342,344
3672.23,342,345
3673.25,342,345
3674.28,342,345
3675.3,342,346
3676.33,342,346
3677.35,342,346
3678.37,342,347
3679.4,342,347
3680.42,342,348
3681.44,341,349
3682.47,342,350
3683.5,342,349
3684.52,342,349
3685.54,342,348
3686.56,342,348
3687.59,342,346
3688.62,342,345
3689.64,342,342
3690.66,342,340
3691.68,342,338
3692.71,342,335
3693.73,342,332
3694.76,342,328
3695.78,342,323
3696.81,342,317
3697.83,342,311
3698.85,342,309
3699.88,342,311
3700.9,342,319
3701.93,342,328
3702.95,342,339
3703.98,342,351
3705,342,362
3706.02,342,375
3707.05,342,386
3708.07,342,397
3709.1,342,412
3710.12,342,426
3711.14,342,441
3712.16,342,457
3713.19,343,472
3714.22,342,489
3715.24,343,505
3716.26,342,521
3717.28,342,536
3718.31,342,550
3719.34,343,563
3720.36,343,572
3721.38,343,580
3722.41,343,584
3723.43,343,585
3724.45,343,586
3725.48,343,584
3726.5,343,579
3727.53,343,572
3728.55,343,560
3729.57,343,543
3730.6,343,522
3731.62,343,497
3732.64,343,470
3733.67,343,444
3734.69,343,419
3735.72,343,396
3736.74,343,375
3737.76,343,357
3738.79,343,342
3739.82,343,329
3740.84,343,321
3741.86,343,313
3742.89,343,305
3743.91,343,298
3744.94,343,292
3745.96,343,286
3746.98,343,282
3748.01,343,280
3749.03,343,282
3750.06,343,283
3751.08,343,283
3752.1,342,286
3753.13,343,289
3754.15,342,293
3755.17,342,300
3756.2,343,305
3757.22,343,308
3758.24,343,309
3759.27,343,312
3760.29,343,317
3761.32,343,322
3762.34,343,328
3763.36,343,333
3764.39,343,337
3765.42,343,339
3766.44,343,342
3767.46,343,343
3768.49,343,345
3769.51,343,346
3770.53,343,348
3771.56,343,350
3772.58,343,349
3773.61,343,349
3774.63,342,349
3775.65,343,348
3776.68,343,348
3777.7,343,350
3778.73,343,353
3779.75,343,357
3780.77,343,361
3781.8,343,364
3782.82,342,364
3783.84,343,366
3784.87,343,365
3785.9,343,364
3786.92,343,365
3787.94,343,364
3788.97,343,363
3789.99,344,361
3791.02,343,362
3792.04,343,361
3793.06,343,361
3794.09,343,362
3795.11,343,363
3796.14,343,363
3797.16,343,362
3798.18,343,362
3799.21,343,362
3800.23,343,361
3801.25,343,359
3802.28,343,357
3803.3,343,355
3804.33,343,354
3805.35,343,354
3806.37,343,356
3807.4,343,358
3808.42,343,361
3809.44,343,364
3810.47,343,367
3811.5,343,368
3812.52,343,370
3813.54,343,371
3814.56,343,372
3815.59,343,371
3816.62,343,370
3817.64,343,368
3818.66,344,367
3819.68,343,366
3820.71,343,367
3821.74,343,366
3822.76,344,366
3823.78,343,367
3824.81,343,368
3825.83,343,369
3826.85,343,369
3827.88,343,368
3828.9,343,367
3829.93,343,367
3830.95,343,367
3831.98,343,367
3833,343,368
3834.02,343,369
3835.05,343,370
3836.07,343,370
3837.1,343,371
3838.12,343,372
3839.14,343,373
3840.17,344,373
3841.19,343,375
3842.22,343,375
3843.24,343,375
3844.26,343,374
3845.28,343,374
3846.31,343,375
3847.34,343,375
3848.36,343,375
3849.38,343,375
3850.41,343,376
3851.43,343,374
3852.45,343,375
3853.48,343,375
3854.5,343,375
3855.53,344,374
3856.55,343,374
3857.57,344,375
3858.6,343,376
3859.62,343,377
3860.64,343,378
3861.67,343,379
3862.69,343,380
3863.72,343,384
3864.74,343,387
3865.76,343,391
3866.79,343,394
3867.82,343,396
3868.84,344,396
3869.86,344,396
3870.89,343,394
3871.91,343,393
3872.93,344,392
3873.96,343,392
3874.98,343,392
3876.01,343,393
3877.03,343,393
3878.06,343,394
3879.08,343,395
3880.1,344,397
3881.13,344,398
3882.15,343,399
3883.17,344,400
3884.2,344,402
3885.22,344,402
3886.24,343,402
3887.27,343,403
3888.29,343,404
3889.32,344,404
3890.34,344,405
3891.36,343,405
3892.39,344,404
3893.42,343,404
3894.44,344,404
3895.46,343,407
3896.49,343,410
3897.51,344,412
3898.53,343,415
3899.56,344,416
3900.58,344,418
3901.61,343,418
3902.63,344,420
3903.65,344,422
3904.68,344,422
3905.7,344,423
3906.73,344,423
3907.75,344,423
3908.77,343,422
3909.8,344,422
3910.82,344,421
3911.85,344,421
3912.87,344,420
3913.9,344,421
3914.92,344,422
3915.94,344,425
3916.97,344,428
3917.99,344,430
3919.02,344,432
3920.04,344,434
3921.06,345,433
3922.09,344,435
3923.11,344,435
3924.14,344,436
3925.16,344,436
3926.18,344,435
3927.21,344,437
3928.23,344,439
3929.25,344,440
3930.28,344,440
3931.3,344,440
3932.33,344,441
3933.35,344,440
3934.37,344,438
3935.4,344,436
3936.42,344,432
3937.44,344,431
3938.47,345,429
3939.5,344,427
3940.52,344,425
3941.54,344,427
3942.57,344,427
3943.59,344,427
3944.62,344,426
3945.64,344,425
3946.66,344,424
3947.68,344,422
3948.71,344,422
3949.73,344,420
3950.76,344,418
3951.78,344,415
3952.81,344,412
3953.83,345,409
3954.85,345,406
3955.88,344,403
3956.9,344,400
3957.93,344,397
3958.95,345,396
3959.98,344,393
3961,344,390
3962.02,344,387
3963.05,344,384
3964.07,344,381
3965.1,344,379
3966.12,345,378
3967.14,344,377
3968.16,344,376
3969.19,344,373
3970.22,344,372
3971.24,344,370
3972.26,345,369
3973.28,345,368
3974.31,345,365
3975.34,345,362
3976.36,344,358
3977.38,344,354
3978.41,344,351
3979.43,344,347
3980.45,344,343
3981.48,344,340
3982.5,344,339
3983.53,344,338
3984.55,344,342
3985.57,344,345
3986.6,345,349
3987.62,344,350
3988.64,345,350
3989.67,344,349
3990.69,344,348
3991.72,344,347
3992.74,345,346
3993.76,345,347
3994.79,344,347
3995.82,344,346
3996.84,344,343
3997.86,344,339
3998.89,344,336
3999.91,344,334
4000.94,344,333
4001.96,344,332
4002.98,344,331
4004.01,344,331
4005.03,344,330
4006.06,344,329
4007.08,344,331
4008.1,344,332
4009.13,344,334
4010.15,345,333
4011.17,344,331
4012.2,344,330
4013.22,344,329
4014.24,345,327
4015.27,344,328
4016.29,344,328
4017.32,344,329
4018.34,344,329
4019.36,345,328
4020.39,345,328
4021.42,344,327
4022.44,344,327
4023.46,344,327
4024.49,344,327
4025.51,344,326
4026.53,344,325
4027.56,344,324
4028.58,344,326
4029.61,344,326
4030.63,344,326
4031.65,344,327
4032.68,344,326
4033.7,344,324
4034.73,344,322
4035.75,344,319
4036.77,344,315
4037.8,344,313
4038.82,344,314
4039.84,344,315
4040.87,344,317
4041.9,344,319
4042.92,344,322
4043.94,345,326
4044.97,344,329
4045.99,344,332
4047.02,344,334
4048.04,344,335
4049.06,345,336
4050.09,344,336
4051.11,344,337
4052.14,345,337
4053.16,344,338
4054.18,344,338
4055.21,344,339
4056.23,344,340
4057.25,344,340
4058.28,344,340
4059.3,345,340
4060.33,344,339
4061.35,344,338
4062.37,344,337
4063.4,345,336
4064.42,345,335
4065.44,344,335
4066.47,344,334
4067.5,344,333
4068.52,344,334
4069.54,344,332
4070.56,344,331
4071.59,344,331
4072.62,344,328
4073.64,345,327
4074.66,344,327
4075.68,344,328
4076.71,345,329
4077.73,345,331
4078.76,344,333
4079.78,344,335
4080.81,345,337
4081.83,344,339
4082.85,344,339
4083.88,344,339
4084.9,344,338
4085.93,344,337
4086.95,344,336
4087.98,344,334
4089,344,334
4090.02,344,332
4091.05,344,331
4092.07,344,330
4093.1,345,329
4094.12,345,329
4095.14,345,328
4096.16,344,328
4097.19,344,326
4098.22,344,324
4099.24,344,322
4100.26,344,323
4101.28,344,324
4102.31,344,327
4103.34,344,331
4104.36,344,334
4105.38,344,336
4106.41,344,339
4107.43,344,341
4108.45,345,344
4109.48,345,345
4110.5,345,345
4111.53,344,344
4112.55,344,344
4113.57,344,342
4114.6,344,341
4115.62,344,341
4116.64,344,339
4117.67,344,338
4118.69,345,338
4119.72,345,336
4120.74,345,334
4121.76,344,333
4122.79,345,332
4123.82,344,335
4124.84,345,336
4125.86,345,337
4126.89,344,338
4127.91,344,339
4128.93,344,340
4129.96,345,342
4130.98,345,345
4132.01,345,347
4133.03,345,349
4134.06,344,349
4135.08,345,350
4136.1,344,351
4137.13,345,351
4138.15,345,351
4139.17,345,352
4140.2,345,352
4141.22,345,351
4142.24,344,352
4143.27,344,351
4144.29,345,350
4145.32,345,350
4146.34,345,348
4147.36,344,348
4148.39,345,347
4149.42,344,346
4150.44,345,345
4151.46,344,343
4152.49,345,340
4153.51,345,338
4154.53,345,337
4155.56,345,337
4156.58,344,338
4157.61,345,339
4158.63,345,340
4159.65,345,342
4160.68,345,345
4161.7,345,346
4162.73,345,347
4163.75,345,348
4164.77,345,348
4165.8,345,348
4166.82,345,349
4167.84,345,350
4168.87,345,351
4169.9,345,352
4170.92,345,353
4171.94,345,355
4172.97,345,357
4173.99,345,357
4175.02,345,358
4176.04,345,357
4177.06,345,356
4178.09,345,357
4179.11,345,357
4180.14,345,359
4181.16,344,361
4182.18,345,363
4183.21,345,365
4184.23,345,367
4185.25,345,369
4186.28,345,370
4187.3,345,370
4188.33,345,371
4189.35,345,370
4190.37,345,369
4191.4,345,368
4192.42,345,368
4193.44,345,369
4194.47,345,369
4195.5,345,370
4196.52,345,369
4197.54,345,368
4198.56,345,367
4199.59,345,367
4200.62,345,365
4201.64,345,365
4202.66,345,364
4203.68,345,363
4204.71,345,362
4205.73,345,362
4206.76,345,363
4207.78,345,365
4208.81,345,368
4209.83,345,370
4210.85,345,371
4211.88,345,372
4212.9,345,373
4213.93,345,372
4214.95,345,370
4215.98,345,368
4217,345,365
4218.02,345,361
4219.05,345,357
4220.07,345,355
4221.1,345,354
4222.12,345,354
4223.14,345,355
4224.16,345,356
4225.19,345,355
4226.22,345,352
4227.24,345,351
4228.26,346,350
4229.28,346,351
4230.31,345,349
4231.34,345,349
4232.36,345,349
4233.38,345,349
4234.41,345,352
4235.43,345,355
4236.45,345,359
4237.48,345,363
4238.5,345,366
4239.53,345,368
4240.55,345,369
4241.57,345,368
4242.6,345,365
4243.62,346,360
4244.64,346,355
4245.67,345,353
4246.69,345,352
4247.72,345,348
4248.74,345,345
4249.76,345,343
4250.79,345,339
4251.82,345,338
4252.84,345,338
4253.86,346,336
4254.89,345,338
4255.91,345,339
4256.93,345,339
4257.96,345,338
4258.98,346,337
4260.01,346,336
4261.03,345,336
4262.06,346,336
4263.08,345,336
4264.1,345,337
4265.13,345,339
4266.15,346,341
4267.17,346,344
4268.2,345,348
4269.22,346,350
4270.24,346,353
4271.27,345,353
4272.29,345,353
4273.32,346,352
4274.34,345,352
4275.36,346,352
4276.39,345,350
4277.42,345,350
4278.44,345,347
4279.46,345,345
4280.49,345,343
4281.51,346,341
4282.53,345,339
4283.56,345,337
4284.58,345,338
4285.61,345,336
4286.63,345,336
4287.65,345,332
4288.68,346,329
4289.7,346,325
4290.73,346,321
4291.75,345,319
4292.77,345,318
4293.8,345,318
4294.82,346,320
4295.84,346,322
4296.87,345,328
4297.9,345,333
4298.92,345,340
4299.94,345,347
4300.97,346,355
4301.99,345,363
4303.02,345,371
4304.04,345,380
4305.06,345,390
4306.09,345,403
4307.11,345,418
4308.14,346,435
4309.16,346,452
4310.18,346,472
4311.21,346,493
4312.23,346,512
4313.25,346,529
4314.28,346,545
4315.3,346,558
4316.33,346,569
4317.35,346,577
4318.37,346,583
4319.4,347,587
4320.42,346,589
4321.44,346,589
4322.47,346,586
4323.5,346,580
4324.52,346,571
4325.54,346,556
4326.56,346,538
4327.59,347,515
4328.62,346,489
4329.64,346,462
4330.66,346,436
4331.68,346,410
4332.71,347,385
4333.73,347,365
4334.76,346,346
4335.78,346,329
4336.81,346,314
4337.83,346,305
4338.85,346,299
4339.88,346,295
4340.9,346,291
4341.93,346,290
4342.95,346,288
4343.98,346,289
4345,346,290
4346.02,346,290
4347.05,346,291
4348.07,346,291
4349.1,346,291
4350.12,346,294
4351.14,346,297
4352.16,346,301
4353.19,347,306
4354.22,346,310
4355.24,346,314
4356.26,346,318
4357.28,346,323
4358.31,346,327
4359.34,346,330
4360.36,346,334
4361.38,346,336
4362.41,346,339
4363.43,346,341
4364.45,347,343
4365.48,346,346
4366.5,346,349
4367.53,346,350
4368.55,346,349
4369.57,346,348
4370.6,346,347
4371.62,346,346
4372.64,346,346
4373.67,346,347
4374.69,346,349
4375.72,346,350
4376.74,346,354
4377.76,346,358
4378.79,346,361
4379.82,347,362
4380.84,346,363
4381.86,346,364
4382.89,346,364
4383.91,346,365
4384.93,346,364
4385.96,346,363
4386.98,346,362
4388.01,346,361
4389.03,346,361
4390.06,346,361
4391.08,347,360
4392.1,346,361
4393.13,346,359
4394.15,346,360
4395.17,346,360
4396.2,346,362
4397.22,346,362
4398.24,346,361
4399.27,347,362
4400.29,346,362
4401.32,346,362
4402.34,346,363
4403.36,346,363
4404.39,346,362
4405.42,346,363
4406.44,346,362
4407.46,347,361
4408.49,347,360
4409.51,346,359
4410.53,346,358
4411.56,346,359
4412.58,346,362
4413.61,346,365
4414.63,346,368
4415.65,346,372
4416.68,347,375
4417.7,346,376
4418.73,346,376
4419.75,346,376
4420.77,346,376
4421.8,347,377
4422.82,347,376
4423.84,347,375
4424.87,346,373
4425.9,346,370
4426.92,347,369
4427.94,347,369
4428.97,346,370
4429.99,347,373
4431.02,346,374
4432.04,346,374
4433.06,346,372
4434.09,346,369
4435.11,346,366
4436.14,346,365
4437.16,346,367
4438.18,346,371
4439.21,346,376
4440.23,346,380
4441.25,347,382
4442.28,346,383
4443.3,346,380
4444.33,346,378
4445.35,347,377
4446.37,347,377
4447.4,346,377
4448.42,347,378
4449.44,347,379
4450.47,347,380
4451.5,346,382
4452.52,346,385
4453.54,347,386
4454.56,347,387
4455.59,347,387
4456.62,346,387
4457.64,346,387
4458.66,347,387
4459.68,346,390
4460.71,346,392
4461.73,347,393
4462.76,347,395
4463.78,346,396
4464.81,347,397
4465.83,346,397
4466.85,347,398
4467.88,347,399
4468.9,347,398
4469.93,347,398
4470.95,347,398
4471.98,346,400
4473,347,400
4474.02,346,401
4475.05,347,401
4476.07,346,401
4477.1,347,401
4478.12,347,401
4479.14,347,400
4480.16,347,400
4481.19,347,401
4482.22,347,402
4483.24,347,403
4484.26,347,404
4485.28,347,405
4486.31,347,405
4487.33,347,405
4488.36,347,404
4489.38,347,405
4490.41,347,407
4491.43,347,410
4492.45,347,412
4493.48,347,416
4494.5,347,418
4495.53,347,420
4496.55,347,423
4497.57,347,424
4498.6,347,425
4499.62,347,425
4500.64,347,424
4501.67,347,422
4502.69,347,421
4503.72,347,421
4504.74,347,423
4505.76,347,424
4506.79,347,425
4507.82,347,424
4508.84,347,422
4509.86,347,423
4510.89,347,423
4511.91,347,426
4512.93,347,428
4513.96,347,429
4514.98,347,432
4516.01,347,432
4517.03,347,433
4518.06,347,433
4519.08,347,432
4520.1,347,430
4521.13,347,429
4522.15,347,428
4523.17,347,429
4524.2,347,428
4525.22,347,430
4526.24,347,430
4527.27,347,431
4528.29,348,432
4529.32,347,431
4530.34,347,433
4531.36,347,433
4532.39,347,434
4533.42,347,433
4534.44,347,432
4535.46,348,429
4536.49,347,428
4537.51,347,426
4538.53,347,425
4539.56,348,425
4540.58,348,425
4541.61,347,425
4542.63,348,424
4543.65,348,423
4544.68,348,422
4545.7,347,421
4546.73,347,419
4547.75,347,416
4548.77,347,415
4549.8,347,412
4550.82,347,407
4551.84,347,406
4552.87,347,405
4553.9,348,402
4554.92,347,400
4555.94,347,398
4556.97,348,394
4557.99,348,391
4559.02,347,388
4560.04,347,384
4561.06,348,381
4562.09,348,379
4563.11,348,378
4564.14,348,377
4565.16,347,377
4566.18,348,375
4567.21,347,371
4568.23,347,367
4569.25,348,363
4570.28,347,359
4571.3,347,356
4572.33,348,353
4573.35,348,353
4574.37,347,353
4575.4,347,352
4576.42,348,351
4577.44,347,350
4578.47,348,349
4579.5,348,349
4580.52,348,348
4581.54,347,346
4582.56,347,345
4583.59,347,344
4584.62,348,343
4585.64,347,342
4586.66,347,340
4587.68,348,339
4588.71,348,338
4589.73,348,336
4590.76,347,337
4591.78,347,335
4592.81,347,333
4593.83,348,332
4594.85,347,332
4595.88,347,330
4596.9,347,330
4597.93,348,329
4598.95,347,327
4599.98,347,325
4601,347,321
4602.02,348,321
4603.05,348,321
4604.07,347,322
4605.1,348,324
4606.12,347,325
4607.14,347,325
4608.16,347,326
4609.19,348,327
4610.22,347,329
4611.24,347,331
4612.26,347,332
4613.28,348,331
4614.31,347,329
4615.34,347,326
4616.36,347,326
4617.38,347,326
4618.41,347,326
4619.43,348,328
4620.45,347,330
4621.48,347,330
4622.5,347,331
4623.53,347,332
4624.55,347,335
4625.57,347,337
4626.6,347,339
4627.62,348,340
4628.64,347,341
4629.67,347,341
4630.69,347,340
4631.72,347,339
4632.74,348,338
4633.76,347,336
4634.79,347,334
4635.82,347,331
4636.84,347,327
4637.86,347,323
4638.89,347,321
4639.91,347,322
4640.93,347,325
4641.96,347,328
4642.98,347,332
4644.01,347,335
4645.03,347,337
4646.06,347,338
4647.08,347,339
4648.1,348,340
4649.13,347,340
4650.15,347,340
4651.17,348,339
4652.2,347,337
4653.22,347,334
4654.24,347,332
4655.27,347,330
4656.29,347,328
4657.32,347,328
4658.34,347,326
4659.36,347,324
4660.39,347,326
4661.42,348,324
4662.44,347,325
4663.46,347,326
4664.49,347,328
4665.51,347,330
4666.53,347,331
4667.56,347,332
4668.58,347,332
4669.61,348,332
4670.63,347,332
4671.65,347,332
4672.68,347,331
4673.7,348,331
4674.73,348,333
4675.75,348,334
4676.77,348,335
4677.8,348,338
4678.82,348,341
4679.85,347,343
4680.87,347,345
4681.9,347,345
4682.92,347,346
4683.94,347,346
4684.97,347,346
4685.99,347,346
4687.02,347,346
4688.04,347,346
4689.06,347,345
4690.09,347,344
4691.11,347,344
4692.14,348,346
4693.16,348,346
4694.18,348,344
4695.21,348,343
4696.23,347,341
4697.25,347,340
4698.28,347,339
4699.3,347,339
4700.33,347,340
4701.35,347,342
4702.37,347,344
4703.4,347,348
4704.42,347,351
4705.44,347,353
4706.47,347,354
4707.5,348,353
4708.52,347,351
4709.54,347,349
4710.57,347,350
4711.59,348,349
4712.62,348,348
4713.64,348,346
4714.66,348,345
4715.68,348,344
4716.71,347,344
4717.73,347,345
4718.76,348,346
4719.78,348,347
4720.81,348,347
4721.83,348,349
4722.85,348,349
4723.88,347,349
4724.9,347,350
4725.93,347,349
4726.95,348,347
4727.98,347,347
4729,348,345
4730.02,347,343
4731.05,347,340
4732.07,347,336
4733.1,348,335
4734.12,348,334
4735.14,348,335
4736.16,348,337
4737.19,348,338
4738.22,348,339
4739.24,348,341
4740.26,348,343
4741.28,348,344
4742.31,347,344
4743.34,348,345
4744.36,348,344
4745.38,348,344
4746.41,348,342
4747.43,348,343
4748.45,347,344
4749.48,348,345
4750.5,348,346
4751.53,348,346
4752.55,347,346
4753.57,348,346
4754.6,348,345
4755.62,348,343
4756.64,348,339
4757.67,348,335
4758.69,348,332
4759.72,347,330
4760.74,348,330
4761.76,348,330
4762.79,348,332
4763.82,348,334
4764.84,348,336
4765.86,348,338
4766.89,348,341
4767.91,348,341
4768.93,348,343
4769.96,347,344
4770.98,347,342
4772.01,347,342
4773.03,348,341
4774.06,347,340
4775.08,347,340
4776.1,348,339
4777.13,348,338
4778.15,348,336
4779.17,348,336
4780.2,348,336
4781.22,348,337
4782.24,348,340
4783.27,348,343
4784.29,348,347
4785.32,348,349
4786.34,348,351
4787.36,348,353
4788.39,348,355
4789.42,348,355
4790.44,348,356
4791.46,348,355
4792.5,348,353
4793.51,348,352
4794.54,348,352
4795.56,348,352
4796.58,348,350
4797.61,348,350
4798.63,348,351
4799.65,348,353
4800.68,348,354
4801.7,348,354
4802.73,348,354
4803.75,348,355
4804.77,348,354
4805.8,348,354
4806.82,348,353
4807.84,348,351
4808.87,348,350
4809.9,349,352
4810.92,348,355
4811.94,348,359
4812.97,348,363
4813.99,348,364
4815.02,348,368
4816.04,348,369
4817.06,348,368
4818.09,348,367
4819.11,348,366
4820.13,348,364
4821.16,348,363
4822.18,348,361
4823.21,348,361
4824.23,348,360
4825.25,348,358
4826.28,348,358
4827.3,348,360
4828.33,348,363
4829.35,348,366
4830.37,348,369
4831.4,348,371
4832.42,348,371
4833.44,348,371
4834.47,348,369
4835.5,348,367
4836.52,348,366
4837.54,348,365
4838.56,348,363
4839.59,348,360
4840.62,348,358
